,summary,Freizeit,Klima,Emotion,Wohnen,Soziales,Infrastruktur,word
Migranten,3.357996570385498,-0.5319589767376516,-0.42632486860763347,-0.3679330329906853,0.6845660128329285,-0.25975235054957985,-0.23831657594422784,Migranten
frau migrant,3.357996570385498,-0.5319589767376516,-0.42632486860763347,-0.3679330329906853,0.6845660128329285,-0.25975235054957985,-0.23831657594422784,frau migrant
migrant sag,3.3088296031153086,-0.5172089720441694,-0.4115748639141512,-0.353183028297203,0.6710121468605703,-0.24500234585609745,-0.2235665712507455,migrant sag
Demografieexperte,3.633842265185583,-0.6109050031538997,-0.5052708950238816,-0.4468790594069334,0.7510782340287212,-0.33869837696582766,-0.3172626023604758,Demografieexperte
sag demografieexpert,3.28846339817784,-0.5110348428581951,-0.40540073472817717,-0.34700889911122906,0.665223326933126,-0.23882821667012338,-0.21739244206477143,sag demografieexpert
demografieexpert rainer,3.223465630183686,-0.49107150285447604,-0.3854373947244578,-0.3270455591075097,0.6460211533178541,-0.21886487666640408,-0.19742910206105221,demografieexpert rainer
Über,6.639716265774441,-1.213683670926637,0.7088755205330902,0.6325208322411029,-0.10168955662362648,-0.9414770447385653,-0.9200412701332132,Über
Potenziale,3.1688325938357553,-0.4739776925428456,-0.3683435844128275,-0.30995174879587944,0.6289652093359372,-0.20177106635477374,-0.18033529174942176,Potenziale
über potenzial,3.1688325938357553,-0.4739776925428456,-0.3683435844128275,-0.30995174879587944,0.6289652093359372,-0.20177106635477374,-0.18033529174942176,über potenzial
Arbeitsmarkt,3.1196372753305264,-0.4583311765653927,-0.35269706843537435,-0.2943052328184263,0.6128301326331096,-0.18612455037732076,-0.16468877577196878,Arbeitsmarkt
potenzial arbeitsmarkt,3.1196372753305264,-0.4583311765653927,-0.35269706843537435,-0.2943052328184263,0.6128301326331096,-0.18612455037732076,-0.16468877577196878,potenzial arbeitsmarkt
Presse,2.508160544340513,-0.24016407302623613,-0.134529964896218,-0.07613812927926973,0.317875679247331,0.032042553161835755,0.05347832776718762,Presse
die presse,2.508160544340513,-0.24016407302623613,-0.134529964896218,-0.07613812927926973,0.317875679247331,0.032042553161835755,0.05347832776718762,die presse
presse herr,2.504557534369966,-0.23872652535870215,-0.13309241722868384,-0.07470058161173576,0.31535462268316133,0.033480100829369835,0.05491587543472176,presse herr
herr münz,2.5023598998326406,-0.23784868596656888,-0.13221457783655063,-0.07382274221960261,0.3138102182734615,0.03435794022150312,0.05579371482685497,herr münz
+1079,2.766257665744623,0.010208068586128318,-0.2324757148270363,-0.17408387921008805,0.20975328264000168,-0.06590319676898247,-0.044467422163630366,+1079
münz +1079,2.4989267661999834,-0.23647578559066343,-0.13084167746064523,-0.07244984184369711,0.3113873200063925,0.035730840597408615,0.05716661520276054,münz +1079
+1079 chars,2.7591596651128945,0.007716983580088267,-0.22990649548625852,-0.17151465986931025,0.209537869737986,-0.0633339774282047,-0.041898202822852705,+1079 chars
Zuständigkeit,3.258089599722409,-0.5017554506605348,-0.39612134253051673,-0.3377295069135685,0.6563912161857197,-0.2295488244724631,-0.20811304986711107,Zuständigkeit
Kommunen,4.4164507762942335,-0.8059508211397314,-0.7003167130097133,-0.6419248773927653,0.8810629369588848,-0.5337441949516595,-0.5123084203463076,Kommunen
zuständigkeit kommune,3.5815148322709383,-0.5964002878303871,-0.49076617970036907,-0.432374344083421,0.7395672500307248,-0.32419366164231533,-0.3027578870369634,zuständigkeit kommune
kommune energiesparmaßnahme,5.11132270547084,-0.9520726566017923,-0.846438548471774,-0.7880467128548259,0.9551887481855205,-0.6798660304137202,-0.6584302558083683,kommune energiesparmaßnahme
kontrollieren,3.8456842802462625,-0.667565992786755,-0.5619318846567369,-0.5035400490397888,0.7933241934074562,-0.39535936659868304,-0.3739235919933312,kontrollieren
energiesparmaßnahme kontrollier,3.8456842802462625,-0.667565992786755,-0.5619318846567369,-0.5035400490397888,0.7933241934074562,-0.39535936659868304,-0.3739235919933312,energiesparmaßnahme kontrollier
kontrollier nan,2.6649006320893194,-0.30078121006159186,-0.1951471019315737,-0.13675526631462545,0.41585839824330134,-0.028574583873519938,-0.007138809268168019,kontrollier nan
kontrollier wer,3.1368880647976387,-0.46384568573633805,-0.35821157760631994,-0.2998197419893717,0.6185754856786446,-0.1916390595482662,-0.1702032849429142,kontrollier wer
kontrolliert,3.627202598556748,-0.6090761565886843,-0.5034420484586662,-0.44505021284171803,0.7496432779314929,-0.3368695304006126,-0.3154337557952605,kontrolliert
wer kontrollier,3.627202598556748,-0.6090761565886843,-0.5034420484586662,-0.44505021284171803,0.7496432779314929,-0.3368695304006126,-0.3154337557952605,wer kontrollier
kontrollier eigentlich,3.897712751650187,-0.6810043465660017,-0.5753702384359837,-0.5169784028190355,0.8027513430439488,-0.4087977203779298,-0.38736194577257793,kontrollier eigentlich
aktuellen,6.2538636387221915,-0.6925933609418988,-0.6554466435899,-0.9897879506103491,0.8036447345030606,-0.8816072681692433,0.7274303583059745,aktuellen
eigentlich aktuell,4.577870527779529,-0.8418483791460828,-0.7362142710160646,-0.6778224353991165,0.900823025515667,-0.5696417529580108,-0.5482059783526589,eigentlich aktuell
aktuell energiesparmaßnahme,6.411575562045205,-1.1787194776496306,-1.0730853695196123,-1.0146935339026644,1.0432804618010487,-0.9065128514615587,-0.8850770768562067,aktuell energiesparmaßnahme
Bundes,4.088469187918318,-0.7287850577206348,-0.6231509495906167,-0.5647591139736686,0.8345971588146042,-0.456578431532563,-0.43514265692721105,Bundes
energiesparmaßnahme bund,3.897712751650187,-0.6810043465660017,-0.5753702384359837,-0.5169784028190355,0.8027513430439488,-0.4087977203779298,-0.38736194577257793,energiesparmaßnahme bund
eine konkret,3.627202598556748,-0.6090761565886843,-0.5034420484586662,-0.44505021284171803,0.7496432779314929,-0.3368695304006126,-0.3154337557952605,eine konkret
Vorgabe,3.5020966310570576,-0.5739762659982918,-0.4683421578682736,-0.4099503222513254,0.7211666278848984,-0.3017696398102198,-0.28033386520486786,Vorgabe
konkret vorgabe,3.5020966310570576,-0.5739762659982918,-0.4683421578682736,-0.4099503222513254,0.7211666278848984,-0.3017696398102198,-0.28033386520486786,konkret vorgabe
vorgabe dafür,3.4149960345969546,-0.5487907712592429,-0.4431566631292247,-0.38476482751227653,0.6995746657388371,-0.2765841450711709,-0.25514837046581895,vorgabe dafür
dafür geb,3.3601235879390425,-0.5325921948327406,-0.4269580867027225,-0.3685662510857743,0.6851393572986038,-0.2603855686446687,-0.2389497940393168,dafür geb
Land,6.692083710642972,-0.010782408078094167,0.6200804018353333,-1.0575137877707423,-0.08309376949089377,-0.9493331053296366,-0.9278973307242846,Land
das land,3.2256693279783755,-0.4917549116820953,-0.38612080355207723,-0.327728967935129,0.6466910503447193,-0.21954828549402353,-0.19811251088867166,das land
NRW,9.06274313965306,-1.5247862884333512,1.1903270487207482,-1.360760344686385,-0.08584553249257913,-1.2525796622452794,-1.2311438876399274,NRW
land nrw,3.1973986510105976,-0.48295199705594033,-0.3773178889259222,-0.3189260533089741,0.6379922256972596,-0.21074537086786835,-0.18930959626251653,land nrw
nrw seh,3.176381132080011,-0.47635697939789723,-0.37072287126787906,-0.312331035650931,0.6313743346682625,-0.2041503532098253,-0.18271457860447346,nrw seh
seh kommune,3.129103670776887,-0.46136103578658044,-0.35572692765656255,-0.2973350920396144,0.6159948305150434,-0.18915440959850857,-0.16771863499315667,seh kommune
Pflicht,3.065801903056958,-0.44092360689651305,-0.33528949876649505,-0.2768976631495469,0.5942604406116138,-0.16871698070844118,-0.14728120610308934,Pflicht
kommune pflicht,3.065801903056958,-0.44092360689651305,-0.33528949876649505,-0.2768976631495469,0.5942604406116138,-0.16871698070844118,-0.14728120610308934,kommune pflicht
wehren,3.2547277544424094,-0.500723072383739,0.04484790222921547,-0.3366971286367729,0.5053449710125769,-0.22851644619566722,-0.2070806715903153,wehren
pflicht wehr,3.0236294869818336,-0.42707236607372967,-0.3214382579437115,-0.2630464223267633,0.5789956773225865,-0.15486573988565763,-0.13342996528030587,pflicht wehr
Bezirksregierungen,2.745914351022728,-0.3307285558181331,-0.2250944476881151,-0.1667026120711668,0.45898010534078143,-0.058521929630061274,-0.037086155024709244,Bezirksregierungen
die bezirksregierung,2.745914351022728,-0.3307285558181331,-0.2250944476881151,-0.1667026120711668,0.45898010534078143,-0.058521929630061274,-0.037086155024709244,die bezirksregierung
verlängerter,2.7758184519463978,-0.3415600807605427,-0.23592597263052464,-0.1775341370135764,0.4738257919287939,-0.06935345457247086,-0.04791767996711878,verlängerter
bezirksregierung verlängert,2.7758184519463978,-0.3415600807605427,-0.23592597263052464,-0.1775341370135764,0.4738257919287939,-0.06935345457247086,-0.04791767996711878,bezirksregierung verlängert
Arm,2.8132835113769925,-0.3549667499661168,-0.24933264183609877,-0.1909408062191505,0.4916851504659362,-0.08276012377804486,-0.061324349172692985,Arm
verlängert arm,2.8132835113769925,-0.3549667499661168,-0.24933264183609877,-0.1909408062191505,0.4916851504659362,-0.08276012377804486,-0.061324349172692985,verlängert arm
Ministerien,2.8404433162205778,-0.36457457666133036,-0.2589404685313121,-0.20054863291436403,0.5041472081216443,-0.09236795047325835,-0.07093217586790643,Ministerien
arm ministerium,2.8404433162205778,-0.36457457666133036,-0.2589404685313121,-0.20054863291436403,0.5041472081216443,-0.09236795047325835,-0.07093217586790643,arm ministerium
seien,3.23661701906122,-0.06255621290283203,-0.3895089856808207,-0.3311171500638727,0.41215052972420846,-0.22293646762276703,-0.20150069301741516,seien
ministerium sei,2.8893742181538524,-0.3816543845761562,-0.2760202764461379,-0.21762844082918992,0.5256392389588911,-0.10944775838808433,-0.08801198378273228,ministerium sei
zustä…,2.9188302801409955,-0.3917973864395343,-0.28616327830951627,-0.22777144269256808,0.5380185569341621,-0.11959076025146241,-0.09815498564611053,zustä…
sei zustä…,2.9188302801409955,-0.3917973864395343,-0.28616327830951627,-0.22777144269256808,0.5380185569341621,-0.11959076025146241,-0.09815498564611053,sei zustä…
zustä… wer,2.659524910744359,-0.298761941267873,-0.19312783313785487,-0.13473599752090676,0.41283489222411696,-0.02655531507980104,-0.005119540474449151,zustä… wer
Bezirks…,2.433223182265811,-0.20983123030899156,-0.10419712217897348,-0.0458052865620254,0.262464932742339,0.06237539587908025,0.08381117048443215,Bezirks…
die bezirks…,2.433223182265811,-0.20983123030899156,-0.10419712217897348,-0.0458052865620254,0.262464932742339,0.06237539587908025,0.08381117048443215,die bezirks…
+2104,2.4245300721156915,-0.20625216032556482,-0.10061805219554663,-0.04222621657859856,0.2556041235327423,0.06595446586250713,0.08739024046785904,+2104
bezirks… +2104,2.4245300721156915,-0.20625216032556482,-0.10061805219554663,-0.04222621657859856,0.2556041235327423,0.06595446586250713,0.08739024046785904,bezirks… +2104
+2104 chars,2.4196776186113595,-0.2042487552541359,-0.09861464712411773,-0.04022281150716965,0.25173228599807423,0.06795787093393604,0.08939364553928787,+2104 chars
Stromkosten,3.2169383802458777,-0.48904453306746776,-0.3834104249374497,-0.32501858932050154,0.6440289146267673,-0.216837906879396,-0.1954021322740439,Stromkosten
Zoos,4.490601856811648,-0.8226011760137786,-0.7169670678837605,-0.6585752322668124,0.8903651237175694,-0.5503945498257068,-0.5289587752203548,Zoos
stromkosten zoo,3.442913851996049,-0.5569326022491224,-0.45129849411910417,-0.3929066585021561,0.7066657193909769,-0.28472597606105055,-0.2632902014556984,stromkosten zoo
erwägen,3.5815148322709383,-0.5964002878303871,-0.49076617970036907,-0.432374344083421,0.7395672500307248,-0.32419366164231533,-0.3027578870369634,erwägen
zoo erwäg,3.5815148322709383,-0.5964002878303871,-0.49076617970036907,-0.432374344083421,0.7395672500307248,-0.32419366164231533,-0.3027578870369634,zoo erwäg
erwäg weit,3.9551870606826074,-0.695642336775377,-0.590008228645359,-0.5316163930284108,0.8127788955664047,-0.42343571058730517,-0.4019999359819532,erwäg weit
energiesparmaßnahme heizen,2.8302358653723827,-0.3609744922460842,-0.255340384116066,-0.1969485484991179,0.4995098076951462,-0.08876786605801228,-0.06733209145266025,energiesparmaßnahme heizen
Beleuchten,3.28846339817784,-0.5110348428581951,-0.40540073472817717,-0.34700889911122906,0.665223326933126,-0.23882821667012338,-0.21739244206477143,Beleuchten
heizen beleuchten,3.28846339817784,-0.5110348428581951,-0.40540073472817717,-0.34700889911122906,0.665223326933126,-0.23882821667012338,-0.21739244206477143,heizen beleuchten
Filtern,3.098779303189,-0.45162270018660927,-0.3459885920565911,-0.2875967564396428,0.6057527558776472,-0.1794160739985373,-0.15798029939318542,Filtern
beleuchten filter,3.098779303189,-0.45162270018660927,-0.3459885920565911,-0.2875967564396428,0.6057527558776472,-0.1794160739985373,-0.15798029939318542,beleuchten filter
Gewässer,3.007103069284042,-0.4215916192779579,-0.31595751114793985,-0.2575656755309916,0.572831247523657,-0.14938499308988606,-0.12794921848453408,Gewässer
filter gewässer,3.007103069284042,-0.4215916192779579,-0.31595751114793985,-0.2575656755309916,0.572831247523657,-0.14938499308988606,-0.12794921848453408,filter gewässer
gewässer zoo,3.196948595061015,-0.48281123024018685,-0.37717712211016874,-0.3187852864932206,0.6378518810552418,-0.210604604052115,-0.18916882944676303,gewässer zoo
verbrauchen,2.9189086243244877,-0.39182422703133835,-0.28619011890132035,-0.22779828328437218,0.5380509475861753,-0.11961760084326666,-0.09818182623791472,verbrauchen
zoo verbrauch,2.9189086243244877,-0.39182422703133835,-0.28619011890132035,-0.22779828328437218,0.5380509475861753,-0.11961760084326666,-0.09818182623791472,zoo verbrauch
verbrauch energie,4.028000118618886,-0.7138844437142552,-0.608250335584237,-0.549858499967289,0.8249360688073069,-0.4416778175261834,-0.42024204292083156,verbrauch energie
Reichen,2.8208421774263743,-0.3576499242514329,-0.2520158161214149,-0.19362398050446677,0.49519317432923166,-0.08544329806336098,-0.0640075234580093,Reichen
bisherigen,2.786892698764512,-0.3455416865452932,-0.2399075784152751,-0.18151574279832702,0.47918827328957975,-0.0733350603572214,-0.051899285751869584,bisherigen
reich bisherig,2.786892698764512,-0.3455416865452932,-0.2399075784152751,-0.18151574279832702,0.47918827328957975,-0.0733350603572214,-0.051899285751869584,reich bisherig
Sparmaßnahmen,2.7599917506536094,-0.33584213024033044,-0.23020802211031247,-0.17181618649336416,0.4660362879007853,-0.06363550405225862,-0.04219972944690673,Sparmaßnahmen
bisherig sparmaßnahme,2.7599917506536094,-0.33584213024033044,-0.23020802211031247,-0.17181618649336416,0.4660362879007853,-0.06363550405225862,-0.04219972944690673,bisherig sparmaßnahme
bedeuten,2.7207195419734407,-0.3215108222236276,-0.2158767140936095,-0.15748487847666132,0.4460404604479779,-0.04930419603555583,-0.02786842143020386,bedeuten
was bedeut,2.7207195419734407,-0.3215108222236276,-0.2158767140936095,-0.15748487847666132,0.4460404604479779,-0.04930419603555583,-0.02786842143020386,was bedeut
bedeut steigend,2.697902428172909,-0.3130890320387135,-0.20745492390869555,-0.1490630882917473,0.43396328243729276,-0.04088240585064173,-0.01944663124528991,bedeut steigend
steigend preis,3.571395362806017,0.27706427820828,-0.4879367086346819,-0.42954487301773386,0.13767260606256176,-0.3213641905766282,-0.29992841597127645,steigend preis
Tierparks,2.659524910744359,-0.298761941267873,-0.19312783313785487,-0.13473599752090676,0.41283489222411696,-0.02655531507980104,-0.005119540474449151,Tierparks
preis tierpark,2.659524910744359,-0.298761941267873,-0.19312783313785487,-0.13473599752090676,0.41283489222411696,-0.02655531507980104,-0.005119540474449151,preis tierpark
die zoo,2.332311513362399,-0.16747428103566334,-0.06184017290564525,-0.003448337288697094,0.17635402089165192,0.10473234515240862,0.12616811975776052,die zoo
